locus_id	architecture_id	replicate	stratum	n_causal	n_credible_sets	cs_sizes_json	total_cs_snps	n_causal_captured	any_causal_captured	best_cs_size	causal_pip_max	causal_pip_mean	top_pip	mean_cs_purity	min_cs_purity	converged	error	min_p_EUR	min_p_AFR	min_p_AMR	min_p_EAS	min_p_CSA	min_p_MID	runtime_s
L0000	ncsl3_h2-0.001_rg0.5	7	high	3	1	[5]	5	0	False		0.00434597	0.0014859136666666	0.33768	0.98644	0.98644	True		2.1993e-05	6.88253e-20	0.00118708	0.00259401	4.46136e-05	0.000167891	11.0
L0000	ncsl3_h2-0.001_rg0.5	8	high	3	1	[1]	1	1	True	1.0	1.0	0.3333333333333333	1.0	1.0	1.0	True		4.88782e-09	3.77293e-14	0.00261674	0.00320363	0.00438923	6.27339e-05	12.0
L0000	ncsl3_h2-0.001_rg0.5	9	high	3	1	[60]	60	1	True	60.0	0.00304382	0.0010146066666666	0.0940308	0.982326	0.982326	True		8.21771e-15	3.28893e-13	0.000356496	9.78254e-05	0.00156614	9.97927e-12	10.78
L0000	ncsl3_h2-0.001_rg0.7	0	high	3	2	[11, 40]	51	2	True	11.0	0.0956897	0.0423349666803891	0.176226	0.966863	0.938166	True		0.000194497	2.19128e-16	0.000666231	0.00139197	0.000171213	9.13387e-05	8.16
L0000	ncsl3_h2-0.001_rg0.7	1	high	3	1	[14]	14	2	True	14.0	0.417734	0.1418829000000052	0.417734	0.94802	0.94802	True		0.0103363	8.94325e-13	0.0013772	0.00238019	0.000567392	0.000202028	11.92
L0000	ncsl3_h2-0.001_rg0.7	2	high	3	1	[3]	3	1	True	3.0	0.130502	0.0435006666666666	0.669259	0.966489	0.966489	True		6.38905e-08	4.44861e-10	0.00153985	0.0039454	8.89904e-08	4.54272e-08	9.17
L0000	ncsl3_h2-0.001_rg0.7	3	high	3	2	[1, 3]	4	2	True	1.0	0.999051	0.4723560001929314	0.999051	0.9922745	0.984549	True		2.36097e-07	0.000332325	0.0062111	0.00162492	9.97118e-08	1.44452e-07	10.6
L0000	ncsl3_h2-0.001_rg0.7	4	high	3	1	[4]	4	1	True	4.0	0.472633	0.157544333333334	0.472633	0.958371	0.958371	True		0.00327882	7.68357e-06	0.000111326	0.00255044	1.12869e-07	4.46621e-06	13.17
L0000	ncsl3_h2-0.001_rg0.7	5	high	3	1	[58]	58	1	True	58.0	0.0211741	0.0070580333333333	0.0382788	0.973286	0.973286	True		8.55298e-05	6.1294700000000004e-18	0.000127978	0.000124688	3.94358e-06	2.39088e-07	17.64
L0000	ncsl3_h2-0.001_rg0.7	6	high	3	2	[1, 2]	3	2	True	1.0	0.999773	0.6496586673589233	0.999773	0.9930705	0.986141	True		3.08967e-09	0.000335006	0.000329105	0.000927506	4.61047e-06	3.26126e-08	10.33
L0000	ncsl3_h2-0.001_rg0.7	7	high	3	1	[7]	7	1	True	7.0	0.107089	0.0356980325180803	0.31318	0.98305	0.98305	True		1.81204e-06	3.35435e-11	7.23548e-05	0.00175999	0.000366727	5.85313e-05	13.75
L0000	ncsl3_h2-0.001_rg0.7	8	high	3	2	[19, 33]	52	2	True	19.0	0.219375	0.0819251438666666	0.516794	0.92258	0.89657	True		9.77875e-13	1.92476e-06	0.000533818	0.00288525	6.51096e-05	1.22134e-06	19.95
L0000	ncsl3_h2-0.001_rg0.7	9	high	3	2	[23, 100]	123	2	True	23.0	0.0645201	0.0294694194766666	0.178245	0.7708444999999999	0.748911	True		2.24308e-12	0.000234296	2.12698e-05	0.0028655	0.000284901	0.000960557	38.01
L0000	ncsl3_h2-0.001_rg1	0	high	3	2	[7, 24]	31	2	True	7.0	0.312629	0.1228491333338285	0.386592	0.955312	0.938959	True		2.00375e-07	1.22525e-06	5.13743e-05	0.00255355	2.28112e-06	1.25854e-07	18.88
L0000	ncsl3_h2-0.001_rg1	1	high	3	2	[93, 94]	187	2	True	93.0	0.032272	0.0166750933333333	0.0776736	0.9192495	0.870682	True		6.36389e-06	1.12033e-14	0.00434447	0.00784992	0.000688886	3.49506e-05	9.6
L0000	ncsl3_h2-0.001_rg1	2	high	3	1	[6]	6	1	True	6.0	0.151228	0.0504093333333657	0.30142	0.999486	0.999486	True		1.825e-05	2.74911e-06	0.000360884	0.00357894	0.000372089	1.93882e-06	10.28
L0000	ncsl3_h2-0.001_rg1	3	high	3	1	[42]	42	1	True	42.0	0.0885492	0.0295163999999999	0.161518	0.954279	0.954279	True		1.5165e-11	2.99009e-16	0.00132208	0.00325196	0.000808945	1.29884e-08	17.63
L0000	ncsl3_h2-0.001_rg1	4	high	3	2	[20, 25]	45	2	True	20.0	0.131227	0.06858970073614	0.330304	0.904377	0.902936	True		2.1074e-18	5.0646e-05	0.000652442	0.00231164	1.84049e-05	2.58267e-07	9.91
L0000	ncsl3_h2-0.001_rg1	5	high	3	2	[23, 105]	128	2	True	23.0	0.0590481	0.021958253462919	0.131136	0.8970675	0.833686	True		1.99509e-13	2.14508e-10	0.00155306	0.000398	4.95214e-05	1.18997e-07	22.9
L0000	ncsl3_h2-0.001_rg1	6	high	3	2	[37, 100]	137	2	True	37.0	0.0163551	0.00983109	0.0686252	0.9269	0.86505	True		3.02957e-19	1.55694e-06	0.00174376	0.0031073	4.64491e-06	1.55356e-07	15.75
L0000	ncsl3_h2-0.001_rg1	7	high	3	1	[7]	7	1	True	7.0	0.704787	0.2349291735996667	0.704787	0.931084	0.931084	True		3.66355e-15	0.00218858	0.00389148	0.00305397	0.00408161	3.47912e-08	11.68
L0000	ncsl3_h2-0.001_rg1	8	high	3	2	[71, 99]	170	2	True	71.0	0.0200793	0.0106176000017916	0.0562028	0.955827	0.951517	True		1.23118e-05	2.70184e-12	0.000558777	0.000805079	0.00659677	0.000135509	16.04
L0000	ncsl3_h2-0.001_rg1	9	high	3	1	[59]	59	1	True	59.0	0.00453311	0.0015110366666666	0.0620504	0.917865	0.917865	True		0.00153438	5.2882899999999994e-21	2.57371e-08	0.00341524	0.00215872	0.0019178	11.49
L0000	ncsl3_h2-0.005_rg1	0	high	3	2	[4, 8]	12	1	True	4.0	0.149347	0.0554724666666667	0.561804	0.998484	0.998294	True		1.05836e-28	2.0223000000000001e-47	1.60054e-10	1.33962e-05	1.1897e-13	1.45612e-24	20.22
L0000	ncsl3_h2-0.005_rg1	1	high	3	3	[1, 2, 37]	40	3	True	1.0	0.98325	0.5296488433333333	0.98325	0.9350303333333332	0.815596	True		4.4353900000000003e-33	1.8534e-17	0.000241921	0.00340635	4.35772e-19	9.35523e-25	12.46
L0000	ncsl3_h2-0.005_rg1	2	high	3	2	[1, 17]	18	2	True	1.0	1.0	0.3577558999999999	1.0	0.992359	0.984718	True		5.06579e-29	1.47913e-46	3.68159e-09	0.00251299	2.38112e-11	3.48201e-15	26.07
L0000	ncsl3_h2-0.005_rg1	3	high	3	3	[1, 14, 132]	147	3	True	1.0	1.0	0.3846652966666666	1.0	0.8804623333333333	0.647524	True		3.725e-43	7.42971e-51	3.35245e-06	0.00272819	5.39248e-08	7.75251e-21	16.0
L0000	ncsl3_h2-0.005_rg1	4	high	3	3	[1, 1, 1]	3	3	True	1.0	1.0	1.0	1.0	1.0	1.0	True		5.60757e-19	5.4742799999999994e-43	5.60699e-08	7.0082e-07	4.04418e-21	2.27269e-10	14.46
L0000	ncsl3_h2-0.005_rg1	5	high	3	3	[6, 7, 36]	49	3	True	6.0	0.493716	0.2453967	0.493716	0.983716	0.971537	True		3.23133e-28	1.74149e-47	4.41637e-08	0.000656849	6.4933299999999994e-21	1.1110000000000001e-28	13.76
L0000	ncsl3_h2-0.005_rg1	6	high	3	2	[4, 9]	13	2	True	4.0	0.156647	0.0831230666666666	0.412058	0.9882875	0.986711	True		1.70635e-30	1.9618e-33	3.27703e-05	0.00058068	1.66754e-26	5.64149e-25	18.89
L0000	ncsl3_h2-0.005_rg1	7	high	3	2	[9, 21]	30	2	True	9.0	0.156513	0.0890510000004204	0.47989	0.9757225	0.954804	True		6.7572800000000005e-47	9.782840000000001e-63	0.000300859	0.0113455	6.9543e-09	2.03884e-31	45.08
L0000	ncsl3_h2-0.005_rg1	8	high	3	3	[3, 3, 40]	46	3	True	3.0	0.43753	0.2805388333333333	0.459137	0.963716	0.896389	True		7.31089e-31	6.977489999999999e-64	1.35692e-07	0.000238226	5.0918e-09	3.04228e-19	11.11
L0000	ncsl3_h2-0.005_rg1	9	high	3	1	[1]	1	1	True	1.0	0.975766	0.3252553333333333	0.975766	1.0	1.0	True		2.90114e-38	2.49008e-56	3.39164e-09	9.93104e-05	2.80007e-26	3.72334e-29	18.75
L0001	ncsl1_h2-0.0005_rg1	0	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		3.62026e-05	1.4078e-10	0.000327154	0.00315109	0.000965483	0.000351967	5.21
L0001	ncsl1_h2-0.0005_rg1	1	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		2.18691e-07	2.72665e-07	0.00197916	0.00132914	0.000549245	0.000791573	9.52
L0001	ncsl1_h2-0.0005_rg1	2	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		4.87554e-07	8.14865e-09	0.00144167	9.69641e-05	4.04322e-05	0.000813338	8.18
L0001	ncsl1_h2-0.0005_rg1	3	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		1.87361e-06	1.23155e-07	0.000703511	0.00264456	1.86541e-05	0.000282308	7.87
L0001	ncsl1_h2-0.0005_rg1	4	low	1	1	[1]	1	1	True	1.0	0.999998	0.999998	0.999998	1.0	1.0	True		0.000596691	2.66443e-08	0.000327546	0.000986486	0.000826316	6.38046e-05	21.03
L0001	ncsl1_h2-0.0005_rg1	5	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		0.000126449	7.76713e-12	0.000980138	9.7215e-05	0.000160497	0.000198855	6.64
L0001	ncsl1_h2-0.0005_rg1	6	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		0.000346825	1.06585e-09	0.000354471	0.00144619	0.000488577	6.62969e-05	7.32
L0001	ncsl1_h2-0.0005_rg1	7	low	1	1	[1]	1	1	True	1.0	0.999994	0.999994	0.999994	1.0	1.0	True		2.11724e-05	8.65056e-07	0.00147797	0.000206845	7.44233e-05	0.000337587	6.7
L0001	ncsl1_h2-0.0005_rg1	8	low	1	0	[]	0	0	False							False		0.000117955	0.000440915	0.000699658	0.00243077	0.000250763	0.000423267	6.86
L0001	ncsl1_h2-0.0005_rg1	9	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		1.83336e-05	7.00335e-07	0.00234904	0.00175028	0.000194074	9.83969e-07	8.46
L0001	ncsl1_h2-0.001_rg0.5	0	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		0.000345172	1.09249e-11	0.000630832	0.00117932	0.000394751	1.28686e-08	9.04
L0001	ncsl1_h2-0.001_rg0.5	1	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		1.33459e-05	3.4317600000000014e-24	0.00017075	6.19435e-05	1.27596e-11	6.43488e-05	8.08
L0001	ncsl1_h2-0.001_rg0.5	2	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		0.00140517	3.58023e-09	1.23154e-06	3.66591e-06	3.34683e-05	7.81799e-10	6.12
L0001	ncsl1_h2-0.001_rg0.5	3	low	1	1	[1]	1	1	True	1.0	0.976986	0.976986	0.976986	1.0	1.0	True		0.00129517	0.00063608	3.68881e-09	0.000287882	0.000381299	3.78426e-05	7.7
L0001	ncsl1_h2-0.001_rg0.5	4	low	1	1	[1]	1	1	True	1.0	0.999839	0.999839	0.999839	1.0	1.0	True		1.8213e-05	1.40548e-19	7.47916e-06	6.31038e-05	0.000229339	2.24818e-07	8.09
L0001	ncsl1_h2-0.001_rg0.5	5	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		0.000173401	0.000950827	2.95084e-11	0.00294984	5.28834e-12	0.000111839	7.41
L0001	ncsl1_h2-0.001_rg0.5	6	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		0.000263353	1.04851e-08	8.37848e-12	0.00018808	0.000495793	7.81979e-13	6.73
L0001	ncsl1_h2-0.001_rg0.5	7	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		1.75683e-10	5.81684e-08	0.000691053	0.000810259	0.000109326	3.0308e-05	5.7
L0001	ncsl1_h2-0.001_rg0.5	8	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		3.42365e-13	0.00270125	0.000954595	0.000979994	1.7022e-07	0.000805134	7.84
L0001	ncsl1_h2-0.001_rg0.5	9	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		3.18842e-05	0.000100679	0.000958447	0.000207587	2.50121e-05	1.51652e-10	6.16
L0001	ncsl1_h2-0.001_rg0.7	0	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		5.62579e-15	2.97847e-16	0.000699269	0.00021611	8.25453e-08	0.00187416	10.86
L0001	ncsl1_h2-0.001_rg0.7	1	low	1	1	[1]	1	1	True	1.0	0.999144	0.999144	0.999144	1.0	1.0	True		0.000183073	0.000205043	0.000799191	2.44888e-05	5.39696e-05	1.61003e-09	18.22
L0001	ncsl1_h2-0.001_rg0.7	2	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		8.17499e-11	9.96828e-13	0.000553624	0.000415787	6.77126e-06	7.16e-05	6.41
L0001	ncsl1_h2-0.001_rg0.7	3	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		9.32244e-11	5.47374e-10	0.000393293	0.000496549	0.00179156	7.3225e-09	5.56
L0001	ncsl1_h2-0.001_rg0.7	4	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		1.81099e-12	3.49772e-17	6.47018e-05	0.000102415	0.00117718	1.57974e-09	7.27
L0001	ncsl1_h2-0.001_rg0.7	5	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		1.51948e-09	1.56306e-05	0.00238517	0.00165235	3.44442e-06	1.33971e-07	7.18
L0001	ncsl1_h2-0.001_rg0.7	6	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		0.000388802	6.35777e-22	0.000523821	0.000203625	0.000105343	0.000168983	10.75
L0001	ncsl1_h2-0.001_rg0.7	7	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		8.96853e-11	4.32665e-16	0.00119007	7.34692e-05	5.55419e-06	0.000564689	5.91
L0001	ncsl1_h2-0.001_rg0.7	8	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		3.7218e-05	3.08827e-22	0.000327292	0.00100723	0.000580082	0.000761363	5.66
L0001	ncsl1_h2-0.001_rg0.7	9	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		1.43758e-23	0.00093343	0.00147309	0.000418977	8.10438e-05	0.000561759	7.15
L0001	ncsl1_h2-0.001_rg1	0	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		6.34431e-08	1.7865300000000001e-19	0.000416927	0.00117655	0.000641034	4.77995e-08	7.35
L0001	ncsl1_h2-0.001_rg1	1	low	1	1	[1]	1	1	True	1.0	0.999996	0.999996	0.999996	1.0	1.0	True		3.34637e-07	3.03378e-05	0.000824575	0.000110322	0.000235664	1.36002e-09	8.48
L0001	ncsl1_h2-0.001_rg1	2	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		2.57982e-06	3.12637e-15	0.00081558	0.000633109	0.000164672	5.40683e-09	6.84
L0001	ncsl1_h2-0.001_rg1	3	low	1	1	[1]	1	1	True	1.0	0.997445	0.997445	0.997445	1.0	1.0	True		1.95307e-07	1.06685e-06	0.000775078	0.000311989	0.000106162	7.19296e-10	6.67
L0001	ncsl1_h2-0.001_rg1	4	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		2.60706e-07	1.51461e-14	0.000657651	0.000568482	0.000104435	1.31764e-07	7.49
L0001	ncsl1_h2-0.001_rg1	5	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		1.13345e-11	2.82362e-17	2.59975e-05	0.000453353	0.000386038	4.28902e-05	7.28
L0001	ncsl1_h2-0.001_rg1	6	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		2.30072e-07	2.10685e-11	0.000147189	0.000603519	0.000566951	5.29414e-07	8.08
L0001	ncsl1_h2-0.001_rg1	7	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		0.00057561	5.11764e-14	6.93561e-05	0.000603129	0.000271601	2.60019e-05	11.81
L0001	ncsl1_h2-0.001_rg1	8	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		6.80102e-08	2.59087e-12	3.11817e-06	0.00130829	8.89739e-08	1.31129e-09	13.16
L0001	ncsl1_h2-0.001_rg1	9	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		1.06372e-10	1.16813e-08	0.000103448	0.000986386	0.000668446	1.22697e-08	6.68
L0001	ncsl1_h2-0.005_rg1	0	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		1.3516099999999999e-35	8.758339999999999e-58	2.78895e-09	1.2802e-06	2.26083e-17	1.14868e-25	7.39
L0001	ncsl1_h2-0.005_rg1	1	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		2.5057599999999997e-45	2.41221e-19	3.80869e-07	0.00140539	9.87976e-15	2.98282e-30	8.38
L0001	ncsl1_h2-0.005_rg1	2	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		4.9079899999999997e-20	1.1384100000000001e-82	6.36738e-06	0.000350871	2.89619e-10	3.30731e-22	9.18
L0001	ncsl1_h2-0.005_rg1	3	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		2.07576e-41	1.06635e-69	2.75465e-08	0.000322745	2.27844e-25	5.7627999999999995e-22	10.73
L0001	ncsl1_h2-0.005_rg1	4	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		6.03149e-07	6.00928e-73	2.19347e-05	0.000390939	4.58689e-06	9.69859e-09	7.2
L0001	ncsl1_h2-0.005_rg1	5	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		9.38737e-17	9.73251e-75	2.24578e-13	6.76004e-11	2.7029199999999998e-21	7.3591400000000004e-28	9.15
L0001	ncsl1_h2-0.005_rg1	6	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		1.9601099999999998e-64	3.03655e-24	4.78647e-09	0.00135912	2.6675199999999997e-20	9.25951e-31	11.27
L0001	ncsl1_h2-0.005_rg1	7	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		6.026530000000001e-40	7.022190000000001e-69	1.65234e-13	4.97955e-10	7.97041e-27	1.69487e-21	8.11
L0001	ncsl1_h2-0.005_rg1	8	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		4.735e-58	1.58223e-31	8.52607e-11	6.52462e-05	1.46268e-27	2.99649e-26	10.95
L0001	ncsl1_h2-0.005_rg1	9	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		1.01019e-23	5.50358e-82	8.0456e-07	0.00117789	5.12256e-18	4.93109e-26	7.55
L0001	ncsl2_h2-0.0005_rg1	0	low	2	1	[1]	1	1	True	1.0	0.999996	0.499998001161475	0.999996	1.0	1.0	True		5.40247e-06	2.25059e-07	0.000450982	0.000883674	0.000221993	6.09798e-05	6.7
L0001	ncsl2_h2-0.0005_rg1	1	low	2	1	[1]	1	1	True	1.0	0.999979	0.4999895005905799	0.999979	1.0	1.0	True		0.000172212	1.36314e-08	0.000816033	0.00118331	0.00204478	0.00021006	6.55
L0001	ncsl2_h2-0.0005_rg1	2	low	2	0	[]	0	0	False							False		0.000142025	0.000891714	0.00089854	0.00179032	6.6286e-05	0.000391408	5.19
L0001	ncsl2_h2-0.0005_rg1	3	low	2	1	[1]	1	1	True	1.0	0.999012	0.499519692	0.999012	1.0	1.0	True		8.11345e-05	1.03037e-06	0.000177365	0.00172083	0.000147345	9.105e-05	7.79
L0001	ncsl2_h2-0.0005_rg1	4	low	2	1	[4]	4	1	True	4.0	0.175957	0.0879785076224	0.420522	0.834841	0.834841	True		3.13359e-05	3.496e-07	6.24853e-05	0.00028012	0.000883675	0.000637508	6.3
L0001	ncsl2_h2-0.0005_rg1	5	low	2	0	[]	0	0	False							False		3.40756e-05	0.000259481	0.000312359	0.000156654	0.000267205	0.000111191	8.47
L0001	ncsl2_h2-0.0005_rg1	6	low	2	1	[1]	1	1	True	1.0	0.999933	0.4999665000000002	0.999933	1.0	1.0	True		4.33728e-05	3.61811e-06	0.000721475	0.00189541	4.9663e-06	0.000489043	8.64
L0001	ncsl2_h2-0.0005_rg1	7	low	2	1	[2]	2	1	True	2.0	0.898947	0.4494735000000041	0.898947	0.975129	0.975129	True		4.06692e-12	0.000103543	0.00197965	0.000172921	0.000509736	0.000158827	8.35
L0001	ncsl2_h2-0.0005_rg1	8	low	2	1	[1]	1	1	True	1.0	1.0	0.5000000000000175	1.0	1.0	1.0	True		0.000236057	2.19261e-08	0.000548586	0.000246063	0.000886254	2.11388e-06	7.22
L0001	ncsl2_h2-0.0005_rg1	9	low	2	1	[1]	1	1	True	1.0	1.0	0.5000000000000296	1.0	1.0	1.0	True		2.61673e-07	1.24392e-08	0.000518009	0.000550571	1.38309e-05	0.000133256	8.06
L0001	ncsl2_h2-0.001_rg0.5	0	low	2	2	[1, 1]	2	2	True	1.0	1.0	1.0	1.0	1.0	1.0	True		7.64535e-11	1.11387e-16	9.67e-05	0.000333938	2.20916e-12	0.000264575	9.58
L0001	ncsl2_h2-0.001_rg0.5	1	low	2	1	[3]	3	1	True	3.0	0.828555	0.41429237285	0.828555	0.779921	0.779921	True		0.00253241	8.25491e-09	0.000173018	0.000401368	0.000606934	0.00013314	8.95
L0001	ncsl2_h2-0.001_rg0.5	2	low	2	1	[1]	1	1	True	1.0	1.0	0.5	1.0	1.0	1.0	True		2.49873e-16	6.44811e-08	0.000395702	0.00398104	3.94095e-05	7.89946e-07	8.61
L0001	ncsl2_h2-0.001_rg0.5	3	low	2	1	[1]	1	1	True	1.0	0.986344	0.4931720000000044	0.986344	1.0	1.0	True		0.000238987	6.0974e-06	0.000383109	0.000355252	0.000602404	5.33516e-10	7.12
L0001	ncsl2_h2-0.001_rg0.5	4	low	2	1	[1]	1	1	True	1.0	1.0	0.5	1.0	1.0	1.0	True		1.36148e-06	0.000106986	9.43812e-05	6.73863e-07	0.0002243	9.22842e-15	9.43
L0001	ncsl2_h2-0.001_rg0.5	5	low	2	1	[1]	1	1	True	1.0	1.0	0.5	1.0	1.0	1.0	True		1.10222e-07	1.71755e-17	0.000145963	0.000214693	4.97358e-05	0.00111406	6.81
L0001	ncsl2_h2-0.001_rg0.5	6	low	2	2	[1, 1]	2	2	True	1.0	1.0	1.0	1.0	1.0	1.0	True		5.62755e-10	2.47298e-15	0.000331309	0.000273567	0.00145742	8.11822e-06	8.55
L0001	ncsl2_h2-0.001_rg0.5	7	low	2	1	[1]	1	1	True	1.0	1.0	0.5000000000000492	1.0	1.0	1.0	True		0.00137758	2.50126e-07	0.000836854	0.000159168	7.15045e-06	4.1621e-05	6.84
L0001	ncsl2_h2-0.001_rg0.5	8	low	2	1	[1]	1	1	True	1.0	1.0	0.5000000000000002	1.0	1.0	1.0	True		2.7396e-12	7.32149e-07	0.000255149	0.00192767	0.000251412	0.000466278	6.96
L0001	ncsl2_h2-0.001_rg0.5	9	low	2	2	[1, 1]	2	2	True	1.0	1.0	0.999904	1.0	1.0	1.0	True		1.28311e-10	8.36528e-08	0.000610056	0.00256287	6.28498e-09	0.000598606	5.92
L0001	ncsl2_h2-0.001_rg0.7	0	low	2	1	[1]	1	1	True	1.0	1.0	0.5000000000003624	1.0	1.0	1.0	True		1.26713e-07	0.000133669	2.84923e-05	0.000288879	1.84745e-05	2.9093e-05	9.68
L0001	ncsl2_h2-0.001_rg0.7	1	low	2	1	[1]	1	1	True	1.0	1.0	0.5	1.0	1.0	1.0	True		8.1829e-07	2.08708e-18	0.000285746	0.000741196	0.000726699	2.54584e-05	8.1
L0001	ncsl2_h2-0.001_rg0.7	2	low	2	2	[1, 1]	2	2	True	1.0	1.0	0.999999	1.0	1.0	1.0	True		1.35946e-05	1.54009e-21	0.000429006	0.000161884	0.000106141	4.67212e-09	12.23
L0001	ncsl2_h2-0.001_rg0.7	3	low	2	1	[1]	1	1	True	1.0	0.99999	0.4999950000000095	0.99999	1.0	1.0	True		8.1329e-06	4.64817e-15	0.000473372	0.00242877	0.000242895	0.00320553	9.16
L0001	ncsl2_h2-0.001_rg0.7	4	low	2	1	[1]	1	1	True	1.0	1.0	0.5000000000000013	1.0	1.0	1.0	True		0.000415248	1.70865e-16	0.00016019	0.000521564	0.000345769	0.000655605	6.57
L0001	ncsl2_h2-0.001_rg0.7	5	low	2	1	[1]	1	1	True	1.0	0.999548	0.49977400943335	0.999548	1.0	1.0	True		2.09353e-11	0.000894897	0.000115956	0.00144844	0.00184467	4.31654e-10	5.98
L0001	ncsl2_h2-0.001_rg0.7	6	low	2	1	[1]	1	1	True	1.0	1.0	0.5	1.0	1.0	1.0	True		5.11933e-11	1.08084e-09	0.000134513	0.000245512	1.31176e-09	1.44252e-05	6.58
L0001	ncsl2_h2-0.001_rg0.7	7	low	2	1	[1]	1	1	True	1.0	1.0	0.5	1.0	1.0	1.0	True		0.00028119	5.55137e-15	0.000156144	8.16048e-06	3.91598e-05	1.00766e-05	12.05
L0001	ncsl2_h2-0.001_rg0.7	8	low	2	2	[1, 1]	2	2	True	1.0	1.0	0.9999895	1.0	1.0	1.0	True		2.56781e-07	2.20783e-08	0.000891503	0.000729548	0.000894203	4.19634e-05	12.05
L0001	ncsl2_h2-0.001_rg0.7	9	low	2	1	[2]	2	1	True	2.0	0.542764	0.2713820000000006	0.542764	0.959257	0.959257	True		0.000373139	3.22249e-10	8.90134e-08	7.27652e-05	0.000115361	2.16332e-05	9.6
L0001	ncsl2_h2-0.001_rg1	0	low	2	2	[1, 1]	2	2	True	1.0	1.0	0.999535	1.0	1.0	1.0	True		6.97473e-07	7.7644400000000025e-19	0.000868385	0.000360654	3.63608e-07	0.000590491	6.38
L0001	ncsl2_h2-0.001_rg1	1	low	2	1	[1]	1	1	True	1.0	1.0	0.5	1.0	1.0	1.0	True		1.39597e-13	0.000386034	0.00220163	0.000519762	0.000297267	2.16047e-10	7.96
L0001	ncsl2_h2-0.001_rg1	2	low	2	2	[1, 1]	2	2	True	1.0	1.0	1.0	1.0	1.0	1.0	True		0.000544912	2.21961e-17	0.000174114	0.000591128	1.94637e-06	8.78126e-08	7.82
L0001	ncsl2_h2-0.001_rg1	3	low	2	2	[1, 1]	2	2	True	1.0	0.999999	0.9999985	0.999999	1.0	1.0	True		1.15091e-15	1.15674e-10	0.000367628	0.000346619	0.00109327	0.000184434	8.12
